CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,CentroComercial,TipoCentroComercial,NumLocal,State
07101722212003401000000000U4,461175,TACOS DON JORGE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEGUNDA ORIENTE NORTE,4,,SAN MARCOS,29043,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",9612986672,,,Semifijo,-93.11435106,16.75453541,,,,Chiapas
07101722212003311010000000U5,461177,TAQUERIA MARY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEGUNDA ORIENTE NORTE,3,,SAN MARCOS,29043,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",9613173983,,,Semifijo,-93.11434567,16.75456302,,,,Chiapas
07101722514002451000000000U9,420832,VENTA DE TACOS Y POZOL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,SEGUNDA SUR ORIENTE,283,,SAN MARCOS,29043,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",,,,Fijo,-93.11502974,16.75176889,,,,Chiapas
07101722511001441001000000U7,420343,RESTAURANT FAMILIAR LA CASA DEL ABUELO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,CUARTA PONIENTE SUR,622,0,SAN PASCUALITO,29066,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",5578513588,,,Fijo,-93.12039904,16.74984597,,,,Chiapas
07101722212005461000000000U6,461178,TAQUERIA CHARITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEGUNDA ORIENTE NORTE,2,,SAN MARCOS,29043,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",,,,Semifijo,-93.11433943,16.75459497,,,,Chiapas
07101722514005151000000000U2,458861,TAQUERIA LA FAVORITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,QUINTA NORTE PONIENTE,355,,SANTO DOMINGO,29000,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",,,,Fijo,-93.11759305,16.75845476,,,,Chiapas
07101722513010641000000000U7,9366498,BODEGA SIN NOMBRE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,QUINTA SUR PONIENTE,275,,EL CALVARIO,29066,"TUXTLA GUTIÉRREZ, Tuxtla Gutiérrez, CHIAPAS",,,,Fijo,-93.11847241,16.74966091,,,,Chiapas
08019722412002142011000000U4,572327,MARISCOS LA COSTA,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,VICTORIA,420,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07773761,28.63483854,,,,Chihuahua
08019722516002421000000000U0,9356940,DOGO TOGO,DOGO TOGO ,Restaurantes de autoservicio,0 a 5 personas,CALLE,VICTORIA,,,CENTRO,31100,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07760314,28.63509493,,,,Chihuahua
08019722219008622000000000U8,612411,BUFFET CHINO KA LOK,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,MELCHOR OCAMPO,412,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144107048,,,Fijo,-106.07788661,28.63421476,,,,Chihuahua
08019722511001325001000000U5,6419335,RESTAURANT LA CASONA,OPERADORA RESTAURANTERA DE CHIHUAHUA S DE RL MI,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Aldama,430,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07746887,28.63409222,,,,Chihuahua
08019722219008412011000000M4,614734,TAQUERIA LA MALINCHE,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,ALDAMA,206,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144102335,JESS_1740@HOTMAIL.COM,,Fijo,-106.07647816,28.63505127,,,,Chihuahua
08019722511000853000000000U7,572256,MESON DE CATEDRAL,GRUPO DE ENLACES EMPRESARIALES APEIRON SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,VICTORIA,200,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144101550,MESONDECATEDRAL@HOTMAIL.COM,,Fijo,-106.07681692,28.63577593,,,,Chihuahua
08019722212007381000000000U7,612271,TAQUERIA CESAR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JUAREZ,400,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07846204,28.63596423,,,,Chihuahua
08019722511002081000000000U3,8157975,RESTAURANT ABUELITA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,LIBERTAD,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07909575,28.63473854,,,,Chihuahua
08019722511005133000000000U9,9390766,NOMADA PARADERO GASTRONOMICO,DEL NORTE TAP ROOM SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,VICTORIA,200,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07672386,28.63586675,,,,Chihuahua
08019722514002881000000000U6,612267,BURRITOS DORIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JUAREZ,,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07827473,28.63611725,,,,Chihuahua
08019722511002511000000000U9,7217880,MANENA CAFETERIA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,OJINAGA,,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07635120,28.63445672,,,,Chihuahua
08019722514000361000000000U5,612257,TORTAS Y BARBACOA ANITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JUAREZ,407,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144100398,,,Fijo,-106.07848516,28.63606277,,,,Chihuahua
08019722516000761000000000U1,7217828,BURRITOS Y GORDITAS LOS CHILANGOS,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,OJINAGA,412,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07649347,28.63420584,,,,Chihuahua
08019722513005361000000000U2,7921957,FLAUTAS MARY,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,JUAREZ,216,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07801206,28.63631374,,,,Chihuahua
08019722511002861000000000U8,7922015,EL RINCON DEL SAZON,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,LIBERTAD,813,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07928429,28.63469055,,,,Chihuahua
08019722219008302000000000U7,614538,MARISCOS EL LEVANTA MUERTOS,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,AVENIDA,MELCHOR OCAMPO,803,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6142598160,,,Fijo,-106.07704890,28.63365104,,,,Chihuahua
08019722514007631000000000U4,7921963,BURRITOS MENY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ALDAMA,813,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07821567,28.63357622,,,,Chihuahua
08019722514006152000000000U2,8943061,TACOS EL TREN,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,JUAREZ,221,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07801826,28.63638605,,,,Chihuahua
08019722219009432000000000U1,614767,TORTAS PIOLIN,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,ALDAMA,12,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144265642,,,Fijo,-106.07610352,28.63540322,,,,Chihuahua
08019722518001521000000000U4,7217827,SUSHI LOTE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CUARTA,803,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07604021,28.63447094,,,,Chihuahua
08019722212007221000000000U5,611955,COCINA ECONÓMICA LOS CUATES,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,JUAREZ,200,6,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6142914124,,,Fijo,-106.07777305,28.63650636,,,,Chihuahua
08019722219003941000000000U7,611981,RESTAURANT LA 4TA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CUARTA,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07832901,28.63640916,,,,Chihuahua
08019722517003231000000000U0,7217824,ROSTICERIA MI QUERIDO POLLO,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,SEGUNDA,608,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,FERNANDOGONZALEZBORJA@GMAIL.COM,,Fijo,-106.07591589,28.63511114,,,,Chihuahua
08019722511000871000000000U9,572263,FU HAO CITY,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MANUEL DOBLADO,218,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,GILBERTOLIANG@HOTMAIL.COM,,Fijo,-106.07837492,28.63654770,,,,Chihuahua
08019722514003472001000000U7,572418,BARBACOA BRUNO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MANUEL DOBLADO,401,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07860215,28.63648800,,,,Chihuahua
08019722512000991000000000U3,7922011,SUPREMO TACO FISH,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,AVENIDA,JUAREZ,814,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07970177,28.63498058,,,,Chihuahua
08019722219008252001000000U4,614774,RESTAURANTE FREDYS,,Restaurantes de autoservicio,6 a 10 personas,CALLE,OJINAGA,15,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144164600,,,Fijo,-106.07567630,28.63513151,,,,Chihuahua
08019722511002491000000000U4,7217775,COCINA DE GAMO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DECIMA,5,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07972498,28.63465001,,,,Chihuahua
08019722513005371000000000S1,7922012,BARBACOA LA SIERREÑA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,JUAREZ,816,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07975703,28.63493959,,,,Chihuahua
08019722514002921000000000U4,612368,TACOS Y TORTAS EL TREBOL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DECIMA,7,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07973023,28.63465466,,,,Chihuahua
08019722219009472001000000U7,612416,MI CAFE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,VICTORIA,1000,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144101238,CLAUDIAMARGARITAVC@GMAIL.COM,,Fijo,-106.07903916,28.63348079,,,,Chihuahua
08019722514011101000000000U2,9366128,TORTAS JOSE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEGUNDA,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07751861,28.63684374,,,,Chihuahua
08019722219008232001027705M6,612417,RESTAURANT GERONIMO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ALDAMA,1001,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,RESTAURANT_GERONIMO@HOTMAIL.COM,,Fijo,-106.07860435,28.63321525,,,,Chihuahua
08019722513005381000000000U0,7922021,ANTOJITOS MICHELLE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,LIBERTAD,1006,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144068624,,,Fijo,-106.07972797,28.63420173,,,,Chihuahua
08019722514007621000000000U5,7921952,TACOS Y COSTILLAS EL CANDE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MANUEL DOBLADO,200,,PARQUE ROTARIO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07818732,28.63684666,MERCADO POPULAR,MERCADO PUBLICO,89 90 91 Y 92,Chihuahua
08019722513004651000000000U7,7217716,RESTAURANTES CON SERVICIO DE PREPARACIÓN DE ANTOJITOS,HUARACHES Y MAS ,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,MANUEL DOBLADO,200,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07818732,28.63684666,MERCADO POPULAR,MERCADO PUBLICO,138,Chihuahua
08019722511005021000000000U6,9365934,EL ALEBRIJE DESAYUNOS Y COMIDA,E LALEBRIJE ,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,INDEPENDENCIA,,,CENTRO,31100,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07595363,28.63613744,,,,Chihuahua
08019722212006501001000000U1,614483,AMOREVINO PASTA Y PIZZA,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,CALLE,SEGUNDA,801,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6111709722,,,Fijo,-106.07550230,28.63485169,,,,Chihuahua
08019722516000771000000000U0,7217831,EFRIT,,Restaurantes de autoservicio,0 a 5 personas,CALLE,ALDAMA,4,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07568506,28.63579719,,,,Chihuahua
08019722515001511010000000U1,614481,WENSTER BURGER,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,SEGUNDA,801,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6143372853,,,Fijo,-106.07544213,28.63480326,,,,Chihuahua
08019722511004941000000000U6,9310851,STARBUCKS COFFE,STARBUCKS COFFE ,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,INDEPENDENCIA,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07609937,28.63640267,,,,Chihuahua
08019722516001081000000000U3,7922533,JAKIE JAN,,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,INDEPENDENCIA,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07599576,28.63631504,,,,Chihuahua
08019722219007681000000000U5,611939,MARISCOS EL CAIMAN,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,AVENIDA,JUAREZ,7,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6145093689,,,Fijo,-106.07723627,28.63697877,,,,Chihuahua
08019722518001141000000000U1,614476,COCINA ECONOMICA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,SEGUNDA,801,0,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6141004026,,,Fijo,-106.07535070,28.63472964,,,,Chihuahua
08019722219005921000000000U7,611938,RESTAURANTE EL QUIJOTE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MANUEL DOBLADO,10,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6141971060,,,Fijo,-106.07766508,28.63709906,,,,Chihuahua
08019722211001073011000894S8,6294958,DOMINOS PIZZA,OPERADORA T3D SA DE CV,Restaurantes de autoservicio,6 a 10 personas,CALLE,LIBERTAD,101,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,CONTADOMINOS@OT3.COM.MX,,Fijo,-106.07669666,28.63691555,,,,Chihuahua
08019722513000901001000000U0,612169,MENUDERIA,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,CALLE,ANGEL TRIAS,404,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144105025,,,Fijo,-106.07907908,28.63679891,,,,Chihuahua
08019722212004201010000000U0,612159,TAQUERIA EL CONCORD,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ANGEL TRIAS,405,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07914894,28.63684118,,,,Chihuahua
08019722219007821000000000U7,541567,TAQUERÍA Y BURRITOS MIRIAM,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ANGEL TRIAS,221,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144100273,,,Fijo,-106.07887540,28.63698889,,,,Chihuahua
08019722517005221000038431S9,8802702,BURGUER KING LIBERTAD,HM RESTAURANTES SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,LIBERTAD,113,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,EAGUIRRE@HEMARESTAURANTES.MX,WWW.BURGUERKING.COM.MX,Fijo,-106.07658446,28.63701360,,,,Chihuahua
08019722514000123000000000S9,572411,TAQUERIA Y BIRRIERIA ANITA,,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,CUARTA,113,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07898485,28.63694418,,,,Chihuahua
08019722516000053000000958S3,6295454,SUB WAY,OPERADORA T3S SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,LIBERTAD,103,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,CONTASUBWAY@OT3.COM.MX,,Fijo,-106.07655585,28.63703860,,,,Chihuahua
08019722511002622000000000U4,7218232,LA PRESIDENCIA RESTAURANT BAR,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,VICTORIA,,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07586020,28.63664631,,,,Chihuahua
08019722219009232001000000U5,611833,BIRRIERIA Y TAQUERIA ANITA,,Restaurantes con servicio de preparación de antojitos,31 a 50 personas,CALLE,ANGEL TRIAS,217,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144159292,,,Fijo,-106.07867417,28.63716672,,,,Chihuahua
08019722513002261001000000U7,572398,LOCAL DE COMIDA MARIANOS,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,CALLE,ANGEL TRIAS,419,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07953259,28.63673090,,,,Chihuahua
08019722219009282001000000M0,614852,GORDITAS NORTEÑAS,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,AVENIDA,INDEPENDENCIA,801,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144157315,,,Fijo,-106.07506460,28.63560408,,,,Chihuahua
08019722219009222000000000U6,612162,EL GALION DEL PIRATA,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,ANGEL TRIAS,421,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144100500,,,Fijo,-106.07960163,28.63671685,,,,Chihuahua
08019722511002751000000000U1,7795185,LA LOLA COMIDA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,INDEPENDENCIA,809,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07499198,28.63554468,,,,Chihuahua
08019722511003244000000000U6,8230220,EL HOJALDRE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,ALLENDE VIEJA,200,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07499342,28.63432464,,,,Chihuahua
08019722211000011001004093S9,6292781,KFC 656 LIBERTAD,PREMIUM RESTAURANT BRANDS S DE RL DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,Libertad,109,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,ALEJANDRA.RIVERA@PRB.COM.MX,WWW.PIZZAHUT.COM.MX,Fijo,-106.07640305,28.63717211,,,,Chihuahua
08019722219005911011000000U8,612157,TAQUERIA LOLITA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CUARTA,121,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07921799,28.63715524,,,,Chihuahua
08019722211001234001000000U6,6253797,BURGER KING,HM RESTAURANTES SR DE CV,Restaurantes de autoservicio,31 a 50 personas,CALLE,LIBERTAD,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07632104,28.63724375,,,,Chihuahua
08019722511002551000000000U5,7218000,MOLCAJETE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,LIBERTAD,1205,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6141296921,,,Fijo,-106.08035073,28.63378641,,,,Chihuahua
08019722511002461000000000U7,7217600,BURRITOS ROSY,BJURRITOS ROSY ,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ANGEL TRIAS,610,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.08014692,28.63646309,,,,Chihuahua
08019722518001691000000000U5,7922127,EL MUNDO DEL CUERNITO,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,MELCHOR OCAMPO,1211,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07603575,28.63276634,,,,Chihuahua
08019722513000591000000000U9,572395,RESTAURANT LAS BRASAS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,CUARTA,125,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07930773,28.63723646,,,,Chihuahua
08019722514006661000000000U2,7217598,BURRITOS DOÑA LIDIA,BURRITOS DOÑA LIDIA ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEXTA,600,27,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07994402,28.63686155,,,,Chihuahua
08019722516000731000000000U4,7217597,BURRITOS DOÑA LIDIA,BURRITOS DOÑA LIDIA ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEXTA,600,0,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07994402,28.63686155,,,,Chihuahua
08019722513006421000000000S3,8302943,GORDITAS NORTEÑA,CON SASON SA DE CV,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,NIÑOS HEROES,610,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.08013395,28.63672112,,,,Chihuahua
08019722219004851000000000U5,612164,COCINA ECONOMICA GUILLE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,NIÑOS HEROES,412,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07977207,28.63706478,MERCADO DEL HOYO,MERCADO PUBLICO,412,Chihuahua
08019722513000851000000000U6,572399,COCINA ECONOMICA IRMA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,NIÑOS HEROES,412,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.07977207,28.63706478,MERCADO DEL HOYO,MERCADO PUBLICO,412,Chihuahua
08019722512000511000000000U9,611922,MARISCOS MARAZUL,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,C. SEGUNDA,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6142967799,,,Fijo,-106.07843238,28.63771268,,,,Chihuahua
08019722219008562001000000U6,614857,COLISEO RESTAURANTE BAR,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,JOSE MARIA MORELOS Y PAVON,103,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144161803,COLISEO_SPORTCENTER@HOTMAIL.COM,,Fijo,-106.07454172,28.63545564,,,,Chihuahua
08019722212003161000000000U7,612419,POLLO SABROSITO,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,VICTORIA,1212,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6144158177,TERESITAGALLEGOS68@YAHOO.COM.MX,,Fijo,-106.07980912,28.63269131,,,,Chihuahua
08019722514004661000000000U4,612433,TACOS Y MONTADOS LOS COMPADRES,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,209,,SANTA RITA,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6145460154,TSUCHAC@GMAIL.COM,,Fijo,-106.08014187,28.63278760,,,,Chihuahua
08019722514001401000000000U8,611549,BURRITOS NUEVO MEXICO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TERCERA,403,,ZONA CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",6142145107,BURRITOSNUEVOMEXICO@GMAIL.COM,,Fijo,-106.07516034,28.63704966,,,,Chihuahua
08019722514005551000000000U6,8157980,EL BUEN SAZON BURRITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,NIÑOS HEROES,,,CENTRO,31000,"CHIHUAHUA, Chihuahua, CHIHUAHUA",,,,Fijo,-106.08090643,28.63622467,,,,Chihuahua
